INVOICE_ID,LINE_NUMBER,LINE_TYPE_LOOKUP_CODE,REQUESTER_ID,DESCRIPTION,LINE_SOURCE,ORG_ID,LINE_GROUP_NUMBER,INVENTORY_ITEM_ID,ITEM_DESCRIPTION,SERIAL_NUMBER,MANUFACTURER,MODEL_NUMBER,WARRANTY_NUMBER,GENERATE_DISTS,MATCH_TYPE,DISTRIBUTION_SET_ID,ACCOUNT_SEGMENT,BALANCING_SEGMENT,COST_CENTER_SEGMENT,OVERLAY_DIST_CODE_CONCAT,DEFAULT_DIST_CCID,PRORATE_ACROSS_ALL_ITEMS,ACCOUNTING_DATE,PERIOD_NAME,DEFERRED_ACCTG_FLAG,DEF_ACCTG_START_DATE,DEF_ACCTG_END_DATE,DEF_ACCTG_NUMBER_OF_PERIODS,DEF_ACCTG_PERIOD_TYPE,SET_OF_BOOKS_ID,AMOUNT,BASE_AMOUNT,ROUNDING_AMT,QUANTITY_INVOICED,UNIT_MEAS_LOOKUP_CODE,UNIT_PRICE,WFAPPROVAL_STATUS,USSGL_TRANSACTION_CODE,DISCARDED_FLAG,ORIGINAL_AMOUNT,ORIGINAL_BASE_AMOUNT,ORIGINAL_ROUNDING_AMT,CANCELLED_FLAG,INCOME_TAX_REGION,TYPE_1099,STAT_AMOUNT,PREPAY_INVOICE_ID,PREPAY_LINE_NUMBER,INVOICE_INCLUDES_PREPAY_FLAG,CORRECTED_INV_ID,CORRECTED_LINE_NUMBER,PO_HEADER_ID,PO_LINE_ID,PO_RELEASE_ID,PO_LINE_LOCATION_ID,PO_DISTRIBUTION_ID,RCV_TRANSACTION_ID,FINAL_MATCH_FLAG,ASSETS_TRACKING_FLAG,ASSET_BOOK_TYPE_CODE,ASSET_CATEGORY_ID,PROJECT_ID,TASK_ID,EXPENDITURE_TYPE,EXPENDITURE_ITEM_DATE,EXPENDITURE_ORGANIZATION_ID,PA_QUANTITY,PA_CC_AR_INVOICE_ID,PA_CC_AR_INVOICE_LINE_NUM,PA_CC_PROCESSED_CODE,AWARD_ID,AWT_GROUP_ID,REFERENCE_1,REFERENCE_2,RECEIPT_VERIFIED_FLAG,RECEIPT_REQUIRED_FLAG,RECEIPT_MISSING_FLAG,JUSTIFICATION,EXPENSE_GROUP,START_EXPENSE_DATE,END_EXPENSE_DATE,RECEIPT_CURRENCY_CODE,RECEIPT_CONVERSION_RATE,RECEIPT_CURRENCY_AMOUNT,DAILY_AMOUNT,WEB_PARAMETER_ID,ADJUSTMENT_REASON,MERCHANT_DOCUMENT_NUMBER,MERCHANT_NAME,MERCHANT_REFERENCE,MERCHANT_TAX_REG_NUMBER,MERCHANT_TAXPAYER_ID,COUNTRY_OF_SUPPLY,CREDIT_CARD_TRX_ID,COMPANY_PREPAID_INVOICE_ID,CC_REVERSAL_FLAG,CREATION_DATE,CREATED_BY,LAST_UPDATED_BY,LAST_UPDATE_DATE,LAST_UPDATE_LOGIN,PROGRAM_APPLICATION_ID,PROGRAM_ID,PROGRAM_UPDATE_DATE,REQUEST_ID,ATTRIBUTE_CATEGORY,ATTRIBUTE1,ATTRIBUTE2,ATTRIBUTE3,ATTRIBUTE4,ATTRIBUTE5,ATTRIBUTE6,ATTRIBUTE7,ATTRIBUTE8,ATTRIBUTE9,ATTRIBUTE10,ATTRIBUTE11,ATTRIBUTE12,ATTRIBUTE13,ATTRIBUTE14,ATTRIBUTE15,GLOBAL_ATTRIBUTE_CATEGORY,GLOBAL_ATTRIBUTE1,GLOBAL_ATTRIBUTE2,GLOBAL_ATTRIBUTE3,GLOBAL_ATTRIBUTE4,GLOBAL_ATTRIBUTE5,GLOBAL_ATTRIBUTE6,GLOBAL_ATTRIBUTE7,GLOBAL_ATTRIBUTE8,GLOBAL_ATTRIBUTE9,GLOBAL_ATTRIBUTE10,GLOBAL_ATTRIBUTE11,GLOBAL_ATTRIBUTE12,GLOBAL_ATTRIBUTE13,GLOBAL_ATTRIBUTE14,GLOBAL_ATTRIBUTE15,GLOBAL_ATTRIBUTE16,GLOBAL_ATTRIBUTE17,GLOBAL_ATTRIBUTE18,GLOBAL_ATTRIBUTE19,GLOBAL_ATTRIBUTE20,LINE_SELECTED_FOR_APPL_FLAG,PREPAY_APPL_REQUEST_ID,APPLICATION_ID,PRODUCT_TABLE,REFERENCE_KEY1,REFERENCE_KEY2,REFERENCE_KEY3,REFERENCE_KEY4,REFERENCE_KEY5,PURCHASING_CATEGORY_ID,COST_FACTOR_ID,CONTROL_AMOUNT,ASSESSABLE_VALUE,TOTAL_REC_TAX_AMOUNT,TOTAL_NREC_TAX_AMOUNT,TOTAL_REC_TAX_AMT_FUNCL_CURR,TOTAL_NREC_TAX_AMT_FUNCL_CURR,INCLUDED_TAX_AMOUNT,PRIMARY_INTENDED_USE,TAX_ALREADY_CALCULATED_FLAG,SHIP_TO_LOCATION_ID,PRODUCT_TYPE,PRODUCT_CATEGORY,PRODUCT_FISC_CLASSIFICATION,USER_DEFINED_FISC_CLASS,TRX_BUSINESS_CATEGORY,SUMMARY_TAX_LINE_ID,TAX_REGIME_CODE,TAX,TAX_JURISDICTION_CODE,TAX_STATUS_CODE,TAX_RATE_ID,TAX_RATE_CODE,TAX_RATE,TAX_CODE_ID,HISTORICAL_FLAG,TAX_CLASSIFICATION_CODE,SOURCE_APPLICATION_ID,SOURCE_EVENT_CLASS_CODE,SOURCE_ENTITY_CODE,SOURCE_TRX_ID,SOURCE_LINE_ID,SOURCE_TRX_LEVEL_TYPE,RETAINED_AMOUNT,RETAINED_AMOUNT_REMAINING,RETAINED_INVOICE_ID,RETAINED_LINE_NUMBER,LINE_SELECTED_FOR_RELEASE_FLAG,LINE_OWNER_ROLE,DISPUTABLE_FLAG,RCV_SHIPMENT_LINE_ID,AIL_INVOICE_ID,AIL_DISTRIBUTION_LINE_NUMBER,AIL_INVOICE_ID2,AIL_DISTRIBUTION_LINE_NUMBER2,AIL_INVOICE_ID3,AIL_DISTRIBUTION_LINE_NUMBER3,AIL_INVOICE_ID4,PAY_AWT_GROUP_ID
10665327,1,ITEM,,,MANUAL LINE ENTRY,101,,,,,,,,D,NOT_MATCHED,,,,,,10333378,false,2023-11-20 00:00:00.000000 UTC,Nov-23,false,,,,,1,100.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-20 00:32:04.000000 UTC,917841,917841,2023-11-20 00:32:04.000000 UTC,200043006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664502,1,ITEM,,,MANUAL LINE ENTRY,121,,,,,,,,D,NOT_MATCHED,,,,,,15242223,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,106.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 09:58:04.000000 UTC,892331,892331,2023-11-10 09:58:04.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,Englewood,,,,,,,,,,,,,,,,,,,,,,
10664837,1,ITEM,,,MANUAL LINE ENTRY,101,,,,,,,,D,NOT_MATCHED,,,,,,10333378,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,1,100.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15 08:32:54.000000 UTC,917841,917841,2023-11-15 08:32:54.000000 UTC,199093602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664463,1,ITEM,,MLB office supplies,MANUAL LINE ENTRY,121,,,,,,,,D,NOT_MATCHED,,,,,,179598,false,2023-11-09 00:00:00.000000 UTC,Nov-23,false,,,,,2,167.33,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-09 09:46:38.000000 UTC,892331,892331,2023-11-09 09:46:38.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664504,1,ITEM,,,MANUAL LINE ENTRY,121,,,,,,,,D,NOT_MATCHED,,,,,,15076164,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,1660.66,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 10:15:08.000000 UTC,892331,892331,2023-11-10 10:15:08.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664839,3,AWT,,,AUTO WITHHOLDING,1462,,,,,,,,D,NOT_MATCHED,,,,,,,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,130,-20.0,-20.0,0.0,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15 11:00:41.000000 UTC,917841,917841,2023-11-15 11:00:41.000000 UTC,199093602,,,2023-11-15 11:00:41.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13034
10664840,1,ITEM,,Withholding Tax - 806 CREATIVES INC - Test1 /3,AUTO INVOICE CREATION,1462,,,,,,,,D,NOT MATCHED,,,,,,,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,130,20.0,,0.0,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15 11:00:42.000000 UTC,917841,917841,2023-11-15 11:00:42.000000 UTC,199093602,,,2023-11-15 11:00:42.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664516,3,AWT,,PANAYA TEST FOR PH EFT,AUTO WITHHOLDING,1462,,,,,,,,D,NOT_MATCHED,,,,,,,false,2023-11-16 00:00:00.000000 UTC,Nov-23,false,,,,,130,-17.86,-17.86,0.0,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16 00:11:31.000000 UTC,930138,930138,2023-11-16 00:11:31.000000 UTC,199134853,,,2023-11-16 00:11:31.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13034
10654711,1,ITEM,1547875,2023 Blanket PO,HEADER MATCH,121,,,2023 Blanket PO,,,,,D,ITEM_TO_PO,,,,,,,false,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,586.66,,,586.66,EA,1.0,NOT REQUIRED,,false,,,,false,,,,,,,,,8478278,8770100,,7949524,8949848,,false,false,PERCEPTA - US,,,,,2023-08-31 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-08 06:38:49.000000 UTC,924816,5,2023-11-06 07:14:00.000000 UTC,195508911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10654731,1,ITEM,1547875,Blanket Order: Supplies as Directed,HEADER MATCH,121,,,Blanket Order: Supplies as Directed,,,,,D,ITEM_TO_PO,,,,,,,false,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,170.14,,,170.14,EA,1.0,NOT REQUIRED,,false,,,,false,,,,,,,,,8478221,8769993,,7949318,8949737,,false,false,PERCEPTA - US,,,,,2023-09-07 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-08 10:05:09.000000 UTC,924816,5,2023-11-06 07:14:00.000000 UTC,195508911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10653843,1,ITEM,35268,Insight Direct - Polycom Video Conferencing Equipment for Clark Conference Room,HEADER MATCH,121,,,Insight Direct - Polycom Video Conferencing Equipment for Clark Conference Room,,,,,D,ITEM_TO_PO,,,,,,,false,2023-10-01 00:00:00.000000 UTC,Oct-23,false,,,,,2,5950.67,,,5950.67,EA,1.0,NOT REQUIRED,,false,,,,false,,,,,,,,,8550831,8839238,,8034692,9024909,,false,false,PERCEPTA - US,,,,,2023-09-02 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-05 15:00:18.000000 UTC,924816,5,2023-11-06 07:14:00.000000 UTC,195362304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5950.67,,,,,,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664500,1,ITEM,1547875,Blanket Order: Supplies as Directed,HEADER MATCH,121,,,Blanket Order: Supplies as Directed,,,,,D,ITEM_TO_PO,,,,,,,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,81.68,81.68,,81.68,EA,1.0,NOT REQUIRED,,false,,,,false,,,,,,,,,8478222,8769994,,7949319,8949738,,false,false,PERCEPTA - US,,,,,2023-09-28 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 09:16:01.000000 UTC,892331,892331,2023-11-10 09:16:01.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664503,1,ITEM,1547875,2023 Blanket PO,HEADER MATCH,121,,,2023 Blanket PO,,,,,D,ITEM_TO_PO,,,,,,,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,0.0,0.0,0.0,0.0,EA,1.0,NOT REQUIRED,,,561.63,561.63,,true,,,,,,,,,8478278,8770100,,7949524,8949848,,false,false,PERCEPTA - US,,,,,2023-09-30 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 10:06:35.000000 UTC,892331,979078,2023-11-28 22:08:09.000000 UTC,200107979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
10664494,1,ITEM,1547875,Blanket Order: Supplies as Directed,HEADER MATCH,121,,,Blanket Order: Supplies as Directed,,,,,D,ITEM_TO_PO,,,,,,,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,2,0.0,0.0,0.0,0.0,EA,1.0,NOT REQUIRED,,,386.64,386.64,,true,,,,,,,,,8478222,8769994,,7949319,8949738,,false,false,PERCEPTA - US,,,,,2023-10-04 00:00:00.000000 UTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 08:51:39.000000 UTC,892331,892331,2023-11-13 09:20:47.000000 UTC,197541995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,true,402,GOODS,,,,PURCHASE_TRANSACTION,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,
10664861,1,ITEM,,NON PO | PANAYA TESTING FOR CHECK,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,9534689,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,254,500.0,2453.27,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15 23:03:04.000000 UTC,532524,532524,2023-11-15 23:03:16.000000 UTC,199133075,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664561,1,ITEM,,PANAYA TEST (WIRE) FOR ZERO PAYMENT FOR LOCAL CURRENCY,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-12 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-12 04:04:32.000000 UTC,532524,532524,2023-11-12 04:04:32.000000 UTC,198837373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664661,1,ITEM,,PANAYA TESTING FOR PREPAYMENT,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,863838,false,2023-11-13 00:00:00.000000 UTC,Nov-23,false,,,,,254,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 22:08:00.000000 UTC,532524,532524,2023-11-13 22:08:00.000000 UTC,198896757,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664739,1,ITEM,,PANAYA TEST FOR ONLINE PAYMENT,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,9534689,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,254,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 05:17:32.000000 UTC,532524,532524,2023-11-14 05:17:32.000000 UTC,198900354,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664702,1,ITEM,,PANAYA TEST FOR GOV CHECK,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-13 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13 23:32:32.000000 UTC,532524,532524,2023-11-13 23:32:32.000000 UTC,198896757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664783,1,ITEM,,PANAYA TEST FOR ZERO PAYMENT FOR FOREIGN CURRENCY,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,9534689,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,254,-500.0,-2451.87,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 21:46:47.000000 UTC,532524,532524,2023-11-14 21:47:16.000000 UTC,199052746,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664733,1,ITEM,,PANAYA TEST FOR PARTIAL PAYMENT FOREIGN CURRENCY,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,6.0,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 04:47:52.000000 UTC,532524,532524,2023-11-14 04:48:00.000000 UTC,198900354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664490,1,ITEM,,PANAYA TEST FOR CM,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-10 00:00:00.000000 UTC,Nov-23,false,,,,,539,169.89,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10 03:11:17.000000 UTC,532524,532524,2023-11-10 03:11:17.000000 UTC,198826880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664737,1,ITEM,,PANAYA TEST FOR ONLINE PAYMENT CROSS CURRENCY,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,6.0,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 04:57:54.000000 UTC,532524,532524,2023-11-14 22:17:49.000000 UTC,199052746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664818,1,ITEM,,PANAYA TEST FOR BATCH PAYMENT,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,9534689,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,254,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15 06:24:49.000000 UTC,532524,532524,2023-11-15 06:24:49.000000 UTC,199052746,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664732,1,ITEM,,PANAYA TEST FOR PARTIAL PAYMENT FOREIGN CURRENCY,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,6.0,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 04:45:08.000000 UTC,532524,532524,2023-11-14 04:45:17.000000 UTC,198900354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664736,1,ITEM,,PANAYA TEST FOR VOIDING FOREIGN CURRENCY,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-14 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,6.0,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-14 04:55:25.000000 UTC,532524,532524,2023-11-14 04:55:33.000000 UTC,198900354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664551,1,ITEM,,PANAYA TEST FOR PH CHECK,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-12 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-12 03:00:02.000000 UTC,532524,532524,2023-11-12 03:00:02.000000 UTC,198837373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664881,1,ITEM,,PANAYA TEST FOR UPDATE EXISTING INVOICE,MANUAL LINE ENTRY,1476,,,,,,,,D,NOT_MATCHED,,,,,,9534689,false,2023-11-15 00:00:00.000000 UTC,Nov-23,false,,,,,254,500.0,2453.27,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16 06:23:01.000000 UTC,532524,532524,2023-11-16 06:23:18.000000 UTC,199724337,,,,,,,,,,,,,,,,,,,,,JL.BR.APXINWKB.LINES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10664533,1,ITEM,,PANAYA TESTING FOR ENTER AN INVOICE,MANUAL LINE ENTRY,1411,,,,,,,,D,NOT_MATCHED,,,,,,9273709,false,2023-11-12 00:00:00.000000 UTC,Nov-23,false,,,,,539,500.0,,,,,,NOT REQUIRED,,false,,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-12 01:31:18.000000 UTC,532524,532524,2023-11-12 01:31:18.000000 UTC,198837373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,true,242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
